uniqueID,surname,allOtherNames,firstName,commonName,displayName,earlierOrLaterNames,title,gender,birthDate,birthYear,birthPlace,deathDate,member,senator,wasPrimeMinister,wikidataID,wikipedia,adb,comments
Blacklow1879,Blacklow,Archibald Clifford,Archibald,,"Blacklow, Archibald",,,male,1879-10-11,,Bagdad,1965-04-04,1,0,,Q4786220,https://en.wikipedia.org/wiki/Archibald_Blacklow,,
Blackwood1861,Blackwood,Robert Officer,Robert,,"Blackwood, Robert",,,male,1861-06-20,,Crowlands,1940-09-22,1,0,,Q7342138,https://en.wikipedia.org/wiki/Robert_Blackwood_(Australian_politician),,Election declared void. Contested by-election 18.5.1904 but was defeated.
Blain1894,Blain,Adair Macalister,Adair,,"Blain, Adair",,,male,1894-11-21,,Inverell,1983-04-28,1,0,,Q16010296,https://en.wikipedia.org/wiki/Adair_Blain,,
Blakeley1886,Blakeley,Arthur,Arthur,,"Blakeley, Arthur",,,male,1886-07-03,,Gilberton,1972-06-27,1,0,,Q4798024,https://en.wikipedia.org/wiki/Arthur_Blakeley,,
Blakey1879,Blakey,Albert Edward Howarth,Albert,,"Blakey, Albert",,,male,1879-11-09,,Balmoral,1935-07-04,0,1,,Q4709759,https://en.wikipedia.org/wiki/Albert_Blakey,,
Blanchard1929,Blanchard,Cecil Allen,Cecil,Allen,"Blanchard, Allen",,,male,1929-04-17,,London,2008-10-25,1,0,,Q4731539,https://en.wikipedia.org/wiki/Allen_Blanchard,,
Bland1882,Bland,Francis Armand,Francis,,"Bland, Francis",,,male,1882-08-24,,Macdonaldtown,1967-04-09,1,0,,Q5480262,https://en.wikipedia.org/wiki/Francis_Bland,,
Blewett1933,Blewett,Neal,Neal,,"Blewett, Neal",,,male,1933-10-24,,Launceston,,1,0,,Q6984063,https://en.wikipedia.org/wiki/Neal_Blewett,,
Blundell1871,Blundell,Reginald Pole,Reginald,,"Blundell, Reginald",,,male,1871-02-04,,Norwood,1945-08-09,1,0,,Q7308610,https://en.wikipedia.org/wiki/Reginald_Blundell,http://adb.anu.edu.au/biography/blundell-reginald-pole-5273,
Blunt1951,Blunt,Charles William,Charles,,"Blunt, Charles",,,male,1951-01-19,,Sydney,,1,0,,Q5075662,https://en.wikipedia.org/wiki/Charles_Blunt,,
Bolkus1950,Bolkus,Nick,Nick,,"Bolkus, Nick",,,male,1950-07-17,,Adelaide,,0,1,,Q7026792,https://en.wikipedia.org/wiki/Nick_Bolkus,,
Bolton1860,Bolton,William Kinsey,William,,"Bolton, William",,,male,1860-11-01,,Lostock Gralam,1941-09-08,0,1,,Q8014041,https://en.wikipedia.org/wiki/William_Kinsey_Bolton,,Wikipedia has a different birthdate
Bonner1922,Bonner,Neville Thomas,Neville,,"Bonner, Neville",,,male,1922-03-28,,Ukerebagh Island,1999-02-05,0,1,,Q785182,https://en.wikipedia.org/wiki/Neville_Bonner,,
Bonnett1916,Bonnett,Robert Noel,Robert,,"Bonnett, Robert",,,male,1916-09-01,,Brisbane,1992-04-21,1,0,,Q7342207,https://en.wikipedia.org/wiki/Robert_Bonnett,,Need to double-check this death date.
Bonython1848,Bonython,John Langdon,John,,"Bonython, John",,Sir,male,1848-10-15,,London,1939-10-22,1,0,,Q6243972,https://en.wikipedia.org/wiki/John_Langdon_Bonython,,
Bosman1924,Bosman,Leonard Lewis,Leonard,Len,"Bosman, Len",,,male,1924-02-05,,Sydney,2017-02-06,1,0,,Q6525141,https://en.wikipedia.org/wiki/Len_Bosman,,
Bostock1892,Bostock,William Dowling,William,,"Bostock, William",,,male,1892-02-05,,Surry Hills,1968-04-28,1,0,,Q5583183,https://en.wikipedia.org/wiki/William_Bostock,,
Boswell1940,Boswell,Ronald Leslie Doyle,Ronald,Ron,"Boswell, Ron",,,male,1940-12-09,,Perth,,0,1,,Q7363550,https://en.wikipedia.org/wiki/Ron_Boswell,,
Bourchier1929,Bourchier,John William,John,,"Bourchier, John",,,male,1929-10-12,,Ballarat,2017-08-31,1,0,,Q15967299,https://en.wikipedia.org/wiki/John_Bourchier_(politician),,
Bourke1913,Bourke,William Meskill,William,Bill,"Bourke, Bill",,,male,1913-06-02,,Carlton North,1981-05-22,1,0,,Q4908208,https://en.wikipedia.org/wiki/Bill_Bourke,http://adb.anu.edu.au/biography/bourke-william-meskill-bill-12238,
Bourne1954,Bourne,Vicki Worrall,Vicki,,"Bourne, Vicki",,,female,1954-10-22,,Sydney,,0,1,,Q7925375,https://en.wikipedia.org/wiki/Vicki_Bourne,,
Bowden1871,Bowden,Eric Kendall,Eric,,"Bowden, Eric",,,male,1871-09-30,,Parramatta,1931-02-13,1,0,,Q5386168,https://en.wikipedia.org/wiki/Eric_Bowden,http://adb.anu.edu.au/biography/bowden-eric-kendall-5309,
Bowden1888,Bowden,George James,George,,"Bowden, George",,,male,1888-03-17,,Moyhu,1962-06-08,1,0,,Q5537142,https://en.wikipedia.org/wiki/George_Bowden_(Australian_politician),,
Bowen1911,Bowen,Nigel Hubert,Nigel,,"Bowen, Nigel",,,male,1911-05-26,,Summerland,1994-09-27,1,0,,Q1563218,https://en.wikipedia.org/wiki/Nigel_Bowen,,
Bowen1922,Bowen,Lionel Frost,Lionel,,"Bowen, Lionel",,,male,1922-12-28,,Ultimo,2012-04-01,1,0,,Q6555551,https://en.wikipedia.org/wiki/Lionel_Bowen,,
Bowen1973,Bowen,Christopher Eyles,Christopher,Chris,"Bowen, Chris",,,male,1973-01-17,,Sydney,,1,0,,Q1077015,https://en.wikipedia.org/wiki/Chris_Bowen,,
Boyce1951,Boyce,Suzanne Kay,Suzanne,Sue,"Boyce, Sue",,,female,1951-03-15,,Brisbane,,0,1,,Q16148043,https://en.wikipedia.org/wiki/Sue_Boyce,,
Boyd1867,Boyd,James Arthur,James,,"Boyd, James",,,male,1867-07-07,,Ayrshire,1941-04-12,1,0,,Q15996398,https://en.wikipedia.org/wiki/James_Boyd_(Australian_politician),,
Bradbury1976,Bradbury,David John,David,,"Bradbury, David",,,male,1976-02-28,,Sydney,,1,0,,Q5231642,https://en.wikipedia.org/wiki/David_Bradbury_(politician),,
Braddon1829,Braddon,Edward Nicholas Coventry,Edward,,"Braddon, Edward",,Sir,male,1829-06-11,,St Kew,1904-02-02,1,0,,Q5341989,https://en.wikipedia.org/wiki/Edward_Braddon,,
Bradfield1933,Bradfield,James Mark,James,Jim,"Bradfield, Jim",,,male,1933-07-30,,Sydney,1989-11-19,1,0,,Q6130112,https://en.wikipedia.org/wiki/Jim_Bradfield,,
Bradford1946,Bradford,John Walter,John,,"Bradford, John",,,male,1946-01-03,,Sydney,,1,0,,Q6222850,https://en.wikipedia.org/wiki/John_Bradford_(Australian_politician),,
Bragg1984,Bragg,Andrew James,Andrew,,"Bragg, Andrew",,,male,1984-07-11,,Carlton,,0,1,,Q64152252,https://en.wikipedia.org/wiki/Andrew_Bragg,,
Braithwaite1933,Braithwaite,Raymond Allen,Raymond,Ray,"Braithwaite, Ray",,,male,1933-12-06,,Finch Hatton,,1,0,,Q7297227,https://en.wikipedia.org/wiki/Ray_Braithwaite,,
Brand1873,Brand,Charles Henry,Charles,,"Brand, Charles",,,male,1873-09-04,,Ipswich,1961-07-31,0,1,,Q5075744,https://en.wikipedia.org/wiki/Charles_Brand_(general),,
Brand1888,Brand,William Alfred,William,,"Brand, William",,,male,1888-08-22,,Childers,1979-10-26,1,0,,Q8005854,https://en.wikipedia.org/wiki/William_Brand,,
Brandis1957,Brandis,George Henry,George,,"Brandis, George",,,male,1957-06-22,,Sydney,,0,1,,Q5537216,https://en.wikipedia.org/wiki/George_Brandis,,
Branson1918,Branson,George Howard,George,,"Branson, George",,,male,1918-02-23,,Perth,1999-01-27,0,1,,Q5537217,https://en.wikipedia.org/wiki/George_Branson,,
Breen1898,Breen,John Patrick,John,,"Breen, John",,,male,,1898,Kalgoorlie,1966-02-05,1,0,,Q6223036,https://en.wikipedia.org/wiki/John_Breen_(Australian_politician),,
Breen1902,Breen,Marie Freda,Marie,,"Breen, Marie",,,female,1902-11-03,,St Kilda,1993-06-17,0,1,,Q6762775,https://en.wikipedia.org/wiki/Marie_Breen,,
Brennan1866,Brennan,Thomas Cornelius,Thomas,Tom,"Brennan, Tom",,,male,,1866,Bendigo,1944-01-03,0,1,,Q7815052,https://en.wikipedia.org/wiki/Tom_Brennan_(politician),,
Brennan1873,Brennan,Francis,Francis,Frank,"Brennan, Frank",,,male,,1873,Bendigo,1950-11-06,1,0,,Q5485466,https://en.wikipedia.org/wiki/Frank_Brennan_(politician),,
Brereton1946,Brereton,Laurence John,Laurence,Laurie,"Brereton, Laurie",,,male,1946-05-29,,Kensington,,1,0,,Q15525018,https://en.wikipedia.org/wiki/Laurie_Brereton#Federal_politics,,
BridgesMaxwell1929,Bridges-Maxwell,Crawford William,Crawford,William,"Bridges-Maxwell, William",,,male,1929-09-27,,Hobart,1992-04-15,1,0,,Q8005918,https://en.wikipedia.org/wiki/William_Bridges-Maxwell,,
Briggs1977,Briggs,Jamie Edward,Jamie,,"Briggs, Jamie",,,male,1977-06-09,,Kyneton,,1,0,,Q6146653,https://en.wikipedia.org/wiki/Jamie_Briggs,,
Brimblecombe1898,Brimblecombe,Wilfred John,Wilfred,,"Brimblecombe, Wilfred",,,male,1898-02-06,,Laidley,1973-09-14,1,0,,Q15967314,https://en.wikipedia.org/wiki/Wilfred_Brimblecombe,,
Broad1975,Broad,Andrew John,Andrew,,"Broad, Andrew",,,male,1975-07-02,,Carnarvon,,1,0,,Q16215193,https://en.wikipedia.org/wiki/Andrew_Broad,,
Broadbent1950,Broadbent,Russell Evan,Russell,,"Broadbent, Russell",,,male,1950-12-25,,Koo Wee Rup,,1,0,,Q7381382,https://en.wikipedia.org/wiki/Russell_Broadbent,,
Brockman1970,Brockman,William Edward Slade,William,Slade,"Brockman, Slade",,,male,1970-03-27,,Manjimup,,0,1,,Q36913535,https://en.wikipedia.org/wiki/Slade_Brockman,,
Brodtmann1963,Brodtmann,Gai Marie,Gai,,"Brodtmann, Gai",,,female,1963-11-24,,Melbourne,,1,0,,Q5516953,https://en.wikipedia.org/wiki/Gai_Brodtmann,,
Brough1961,Brough,Malcolm Thomas,Malcolm,Mal,"Brough, Mal",,,male,1961-12-29,,Brisbane,,1,0,,Q6740586,https://en.wikipedia.org/wiki/Mal_Brough,,
Brown1843,Brown,Joseph Tilley,Joseph,,"Brown, Joseph",,,male,1844-02-07,,"St John's, Woking",1925-09-28,1,0,,Q6287428,https://en.wikipedia.org/wiki/Joseph_Tilley_Brown,http://adb.anu.edu.au/biography/brown-joseph-tilley-5389,Wikpedia has a different birthday
Brown1861,Brown,Thomas,Thomas,,"Brown, Thomas",,,male,1861-10-06,,Forbes,1934-03-23,1,0,,Q7787948,https://en.wikipedia.org/wiki/Thomas_Brown_(New_South_Wales_politician),,
Brown1885,Brown,Gordon,Gordon,,"Brown, Gordon",,,male,1885-02-11,,Chesterfield,1967-01-12,0,1,,Q8853537,https://en.wikipedia.org/wiki/Gordon_Brown_(Australian_politician),,
Brown1894,Brown,Geoffrey William,Geoffrey,,"Brown, Geoffrey",,,male,1894-04-25,,Colac,1955-10-14,1,0,,Q5534478,https://en.wikipedia.org/wiki/Geoffrey_Brown_(Australian_politician),,
Brown1920,Brown,William Walter Charles,William,Bill,"Brown, Bill",,,male,1920-12-04,,Melbourne,2001-06-26,0,1,,Q4908279,https://en.wikipedia.org/wiki/Bill_Brown_(Australian_politician),,
Brown1931,Brown,John Joseph,John,,"Brown, John",,,male,1931-12-19,,Sydney,,1,0,,Q6223436,https://en.wikipedia.org/wiki/John_Brown_(Australian_politician),,
Brown1933,Brown,Robert James,Robert,"Bob, MP","Brown, Bob, MP",,,male,1933-12-02,,Pelaw Main,,1,0,,Q4931941,https://en.wikipedia.org/wiki/Bob_Brown_(Australian_Labor_politician),,
Brown1940,Brown,Neil Anthony,Neil,,"Brown, Neil",,,male,1940-02-22,,Melbourne,,1,0,,Q6988322,https://en.wikipedia.org/wiki/Neil_Brown_(Australian_politician),,
Brown1944,Brown,Robert James,Robert,"Bob, Senator","Brown, Bob, Senator",,,male,1944-12-27,,Oberon,,0,1,,Q24598,https://en.wikipedia.org/wiki/Bob_Brown,,
Brown1963,Brown,Carol Louise,Carol,,"Brown, Carol",,,female,1963-07-19,,Hobart,,0,1,,Q5044273,https://en.wikipedia.org/wiki/Carol_Brown_(politician),,
Brownbill1914,Brownbill,Kay Cathrine Millin,Kay,,"Brownbill, Kay",,,female,1914-07-21,,Adelaide,2002-02-03,1,0,,Q6380155,https://en.wikipedia.org/wiki/Kay_Brownbill,,
Browne1924,Browne,Peter Grahame,Peter,,"Browne, Peter",,,male,1924-07-15,,Sydney,2000-09-11,1,0,,Q7173005,https://en.wikipedia.org/wiki/Peter_Browne_(Australian_politician),,
Brownhill1935,Brownhill,David Gordon Cadell,David,,"Brownhill, David",,,male,1935-11-16,,Mudgee,,0,1,,Q5231827,https://en.wikipedia.org/wiki/David_Brownhill,,
Bruce1883,Bruce,Stanley Melbourne,Stanley,,"Bruce, Stanley",,,male,1883-04-15,,Melbourne,1967-08-25,1,0,1,Q23358,https://en.wikipedia.org/wiki/Stanley_Bruce,,
Bruce1884,Bruce,Henry Adam,Henry,Harry,"Bruce, Harry",,,male,1884-05-16,,Wandiligong,1958-10-11,1,0,,Q5718734,https://en.wikipedia.org/wiki/Harry_Bruce_(politician),,
Brumby1953,Brumby,John Mansfield,John,,"Brumby, John",,,male,1953-04-21,,Melbourne,,1,0,,Q3108047,https://en.wikipedia.org/wiki/John_Brumby,,
Bryant1914,Bryant,Gordon Munro,Gordon,,"Bryant, Gordon",,,male,1914-08-03,,Lismore,1991-01-14,1,0,,Q5584925,https://en.wikipedia.org/wiki/Gordon_Bryant,,
Bryson1898,Bryson,William George,William,Bill,"Bryson, Bill",,,male,1898-02-24,,Maldon,1973-03-02,1,0,,Q4908307,https://en.wikipedia.org/wiki/Bill_Bryson_(politician),,
Buchanan1905,Buchanan,Alexander Andrew,Alexander,Alex,"Buchanan, Alex",,,male,1905-10-04,,Melbourne,1985-09-10,1,0,,Q4718464,https://en.wikipedia.org/wiki/Alex_Buchanan_(politician),,
Buchholz1968,Buchholz,Scott Andrew,Scott,,"Buchholz, Scott",,,male,1968-03-27,,Rockhampton,,1,0,,Q7436060,https://en.wikipedia.org/wiki/Scott_Buchholz,,
Buckland1947,Buckland,Geoffrey Frederick,Geoffrey,Geoff,"Buckland, Geoff",,,male,1947-11-10,,Sydney,,0,1,,Q5534068,https://en.wikipedia.org/wiki/Geoff_Buckland,,
Bull1905,Bull,Thomas Louis,Thomas,Tom,"Bull, Tom",,,male,1905-09-07,,Wagga Wagga,1976-08-11,0,1,,Q7815125,https://en.wikipedia.org/wiki/Tom_Bull,,
Bullock1955,Bullock,Joseph Warrington,Joseph,Joe,"Bullock, Joe",,,male,1955-04-13,,Sydney,,0,1,,Q16727734,https://en.wikipedia.org/wiki/Joe_Bullock,,
Bungey1934,Bungey,Melville Harold,Melville,Mel,"Bungey, Mel",,,male,1934-08-30,,Gnowangerup,,1,0,,Q6810663,https://en.wikipedia.org/wiki/Mel_Bungey,,
Bunton1902,Bunton,Cleaver Ernest,Cleaver,,"Bunton, Cleaver",,,male,1902-05-05,,Albury,1999-01-20,0,1,,Q5131003,https://en.wikipedia.org/wiki/Cleaver_Bunton,,
Burchell1883,Burchell,Reginald John,Reginald,,"Burchell, Reginald",,,male,1883-05-20,,Port Pirie,1955-06-20,1,0,,Q7308625,https://en.wikipedia.org/wiki/Reginald_Burchell,,
Burke1910,Burke,Thomas Patrick,Thomas,Tom,"Burke, Tom",,,male,1910-08-28,,Moora,1973-01-17,1,0,,Q7815132,https://en.wikipedia.org/wiki/Tom_Burke_(Australian_politician),,
Burke1966,Burke,Anna Elizabeth,Anna,,"Burke, Anna",,,female,1966-01-01,,Melbourne,,1,0,,Q4766888,https://en.wikipedia.org/wiki/Anna_Burke,,
Burke1969,Burke,Anthony Stephen,Anthony,Tony,"Burke, Tony",,,male,1969-11-04,,Sydney,,1,0,,Q1449483,https://en.wikipedia.org/wiki/Tony_Burke,,
Burney1957,Burney,Linda Jean,Linda,,"Burney, Linda",,,female,1957-04-25,,Whitton,,1,0,,Q6551428,https://en.wikipedia.org/wiki/Linda_Burney,,
Burns1869,Burns,George Mason,George,,"Burns, George",,,male,1869-04-19,,Mogo,1932-08-15,1,0,,Q5537446,https://en.wikipedia.org/wiki/George_Burns_(Australian_politician),,
Burns1929,Burns,Bryant Robert,Bryant,,"Burns, Bryant",,,male,1929-03-24,,Rockhampton,,0,1,,Q16091146,https://en.wikipedia.org/wiki/Bryant_Burns,,
Burns1933,Burns,William George,William,,"Burns, William",,,male,1933-10-22,,Northern Ireland,2009-03-16,1,0,,Q8006183,https://en.wikipedia.org/wiki/William_Burns_(Australian_politician),,
Burns1987,Burns,Joshua Solomon,Joshua,Josh,"Burns, Josh",,,male,1987-02-06,,Caulfield,,1,0,,Q63987238,https://en.wikipedia.org/wiki/Josh_Burns_(politician),,
Burr1939,Burr,Maxwell Arthur,Maxwell,Max,"Burr, Max",,,male,1939-01-09,,Launceston,,1,0,,Q6794626,https://en.wikipedia.org/wiki/Max_Burr,,
Burston1948,Burston,Brian,Brian,,"Burston, Brian",,,male,1948-02-25,,Cessnock,,0,1,,Q26703252,https://en.wikipedia.org/wiki/Brian_Burston,,
Bury1913,Bury,Leslie Harry Ernest,Leslie,Les,"Bury, Les",,,male,1913-02-25,,London,1986-09-07,1,0,,Q1820470,https://en.wikipedia.org/wiki/Les_Bury,,
Bushby1965,Bushby,David Christopher,David,,"Bushby, David",,,male,1965-07-17,,Launceston,,0,1,,Q5231953,https://en.wikipedia.org/wiki/David_Bushby,,
Butler1970,Butler,Mark Christopher,Mark,,"Butler, Mark",,,male,1970-07-08,,Canberra,,1,0,,Q6766947,https://en.wikipedia.org/wiki/Mark_Butler,,
Butler1977,Butler,Terri Megan,Terri,,"Butler, Terri",,,female,1977-11-28,,Cairns,,1,0,,Q16216498,https://en.wikipedia.org/wiki/Terri_Butler,,
Buttfield1912,Buttfield,Nancy Eileen,Nancy,,"Buttfield, Nancy",Later Dame Nancy,,female,1912-11-12,,Adelaide,2005-09-04,0,1,,Q6962576,https://en.wikipedia.org/wiki/Nancy_Buttfield,,
Button1932,Button,John Norman,John,,"Button, John",,,male,1932-06-30,,Ballarat,2008-04-08,0,1,,Q1699474,https://en.wikipedia.org/wiki/John_Button,,
Buzacott1867,Buzacott,Richard,Richard,Dick,"Buzacott, Dick",,,male,1867-09-07,,Clare,1933-01-10,0,1,,Q7324512,https://en.wikipedia.org/wiki/Richard_Buzacott,,
Byrne1910,Byrne,Condon Bryan,Condon,,"Byrne, Condon",,,male,1910-05-25,,Yea,1993-11-25,0,1,,Q5159323,https://en.wikipedia.org/wiki/Condon_Byrne,,
Byrne1962,Byrne,Anthony Michael,Anthony,,"Byrne, Anthony",,,male,1962-12-01,,Adelaide,,1,0,,Q4772190,https://en.wikipedia.org/wiki/Anthony_Byrne_(politician),,
Cadman1937,Cadman,Alan Glyndwr,Alan,,"Cadman, Alan",,,male,1937-07-26,,Sydney,,1,0,,Q4706304,https://en.wikipedia.org/wiki/Alan_Cadman,,
Cairns1914,Cairns,James Ford,James,Jim,"Cairns, Jim",,,male,1914-10-04,,Carlton,2003-10-12,1,0,,Q1689055,https://en.wikipedia.org/wiki/Jim_Cairns,,
Cairns1929,Cairns,Kevin Michael,Kevin,,"Cairns, Kevin",,,male,1929-05-15,,Five Dock,1984-07-06,1,0,,Q6395957,https://en.wikipedia.org/wiki/Kevin_Cairns_(politician),,
Calder1916,Calder,Stephen Edward,Stephen,Sam,"Calder, Sam",,,male,1916-08-10,,Melbourne,2008-09-30,1,0,,Q7407281,https://en.wikipedia.org/wiki/Sam_Calder,,
Calvert1940,Calvert,Paul Henry,Paul,,"Calvert, Paul",,,male,1940-01-19,,Hobart,,0,1,,Q7149687,https://en.wikipedia.org/wiki/Paul_Calvert,,
Calwell1896,Calwell,Arthur Augustus,Arthur,,"Calwell, Arthur",,,male,1896-08-28,,Melbourne,1973-07-08,1,0,,Q708887,https://en.wikipedia.org/wiki/Arthur_Calwell,,
Cameron1851,Cameron,Donald Norman,Donald,Donald Norman,"Cameron, Donald Norman",,,male,1851-11-03,,Launceston,1931-02-17,1,0,,Q7052039,https://en.wikipedia.org/wiki/Norman_Cameron_(politician),,
Cameron1857,Cameron,Cyril St Clair,Cyril,,"Cameron, Cyril",,,male,1857-12-05,,Nile,1941-12-22,0,1,,Q5200658,https://en.wikipedia.org/wiki/Cyril_Cameron,,
Cameron1873,Cameron,Malcolm Duncan,Malcolm,,"Cameron, Malcolm",,,male,1873-07-12,,German Creek,1935-03-01,1,0,,Q6742231,https://en.wikipedia.org/wiki/Malcolm_Cameron_(Australian_politician),,
Cameron1878,Cameron,Donald,Donald,Don,"Cameron, Don",,,male,1878-01-19,,North Melbourne,1962-08-20,0,1,,Q5292367,https://en.wikipedia.org/wiki/Don_Cameron_(Victorian_politician),,
Cameron1879,Cameron,Donald Charles,Donald,Donald Charles,"Cameron, Donald Charles",Later Sir Donald,,male,1879-11-19,,Brisbane,1960-11-19,1,0,,Q1239776,https://en.wikipedia.org/wiki/Donald_Charles_Cameron_(politician),http://adb.anu.edu.au/biography/cameron-sir-donald-charles-5473,
Cameron1895,Cameron,Archie Galbraith,Archie,,"Cameron, Archie",,,male,1895-03-22,,Happy Valley,1956-08-09,1,0,,Q4786639,https://en.wikipedia.org/wiki/Archie_Cameron,,
Cameron1900,Cameron,Donald Alastair,Donald,Donald Alastair,"Cameron, Donald Alastair",,,male,1900-03-17,,Ipswich,1974-01-05,1,0,,Q5293954,https://en.wikipedia.org/wiki/Donald_Alastair_Cameron,,
Cameron1913,Cameron,Clyde Robert,Clyde,,"Cameron, Clyde",,,male,1913-02-11,,Murray Bridge,2008-03-14,1,0,,Q1103607,https://en.wikipedia.org/wiki/Clyde_Cameron,,
Cameron1914,Cameron,Donald Newton,Donald,Don Newton,"Cameron, Don Newton",,,male,1914-01-13,,Murray Bridge,1998-06-05,0,1,,Q5294931,https://en.wikipedia.org/wiki/Don_Cameron_(South_Australian_politician),,
Cameron1917,Cameron,Donald James,Donald,Don James,"Cameron, Don James",,,male,1917-10-15,,Cloncurry,1964-06-22,1,0,,Q5294595,https://en.wikipedia.org/wiki/Don_Cameron_(Queensland_Labor_politician),,
Cameron1930,Cameron,Ewen Colin,Ewen,,"Cameron, Ewen",,,male,1930-01-12,,Melbourne,,1,0,,Q5418968,https://en.wikipedia.org/wiki/Ewen_Cameron_(Australian_politician),,
Cameron1935,Cameron,Martin Bruce,Martin,,"Cameron, Martin",,,male,1935-08-24,,Millicent,,0,1,,Q6775111,https://en.wikipedia.org/wiki/Martin_Cameron,,
Cameron1938,Cameron,Ian Milne Dixon,Ian,,"Cameron, Ian",,,male,1938-03-08,,Melbourne,,1,0,,Q5981101,https://en.wikipedia.org/wiki/Ian_Cameron_(politician),,
Cameron1940,Cameron,Donald Milner,Donald,Don Milner,"Cameron, Don Milner",,,male,1940-02-06,,Brisbane,,1,0,,Q5294885,https://en.wikipedia.org/wiki/Don_Cameron_(Queensland_Liberal_politician),,
Cameron1965,Cameron,Ross Alexander,Ross,,"Cameron, Ross",,,male,1965-05-14,,Sydney,,1,0,,Q7369222,https://en.wikipedia.org/wiki/Ross_Cameron,,
CameronDouglas1951,Cameron,Douglas Niven,Douglas,Doug,"Cameron, Doug",,,male,1951-01-27,,Bellshill,,0,1,,Q5300344,https://en.wikipedia.org/wiki/Doug_Cameron_(politician),,
CameronEoin1951,Cameron,Eoin Harrap,Eoin,,"Cameron, Eoin",,,male,1951-01-04,,Mount Gambier,2016-06-23,1,0,,Q5381709,https://en.wikipedia.org/wiki/Eoin_Cameron,,
Campbell1939,Campbell,Graeme,Graeme,,"Campbell, Graeme",,,male,1939-08-13,,Abingdon-on-Thames,,1,0,,Q5592223,https://en.wikipedia.org/wiki/Graeme_Campbell_(politician),,
Campbell1943,Campbell,George,George,,"Campbell, George",,,male,1943-02-18,,Belfast,,0,1,,Q5537635,https://en.wikipedia.org/wiki/George_Campbell_(Australian_politician),,
Campbell1959,Campbell,Ian Gordon,Ian,,"Campbell, Ian",,,male,1959-05-22,,Perth,,0,1,,Q5981115,https://en.wikipedia.org/wiki/Ian_Campbell_(Australian_politician),,
Campbell1972,Campbell,Jodie Louise,Jodie,,"Campbell, Jodie",,,female,1972-01-18,,Queenstown,,1,0,,Q6207951,https://en.wikipedia.org/wiki/Jodie_Campbell,,
Canavan1980,Canavan,Matthew James,Matthew,Matt,"Canavan, Matt",,,male,1980-12-17,,Southport,,0,1,,Q16202391,https://en.wikipedia.org/wiki/Matt_Canavan,,
Cann1871,Cann,George,George,,"Cann, George",,,male,1871-05-29,,Cramlington,1948-10-18,1,0,,Q5537654,https://en.wikipedia.org/wiki/George_Cann,,
Cant1907,Cant,Hartley Gordon James,Hartley,Harry,"Cant, Harry",,,male,1907-11-19,,Mount Magnet,1977-03-03,0,1,,Q16008159,https://en.wikipedia.org/wiki/Harry_Cant,,
Carige1938,Carige,Colin Lawrence,Colin,,"Carige, Colin",,,male,1938-07-19,,Mount Morgan,2002-05-14,1,0,,Q5144969,https://en.wikipedia.org/wiki/Colin_Carige,,
Carlton1935,Carlton,James Joseph,James,Jim,"Carlton, Jim",,,male,1935-05-13,,Sydney,2015-12-24,1,0,,Q6194062,https://en.wikipedia.org/wiki/Jim_Carlton,,
Carpenter1863,Carpenter,William Henry,William,,"Carpenter, William",,,male,1863-04-05,,Stratton St Margaret,1930-09-11,1,0,,Q8006576,https://en.wikipedia.org/wiki/William_Carpenter_(Australian_politician),,
Carr1875,Carr,Ernest Shoobridge,Ernest,Ernie,"Carr, Ernie",,,male,1875-09-28,,Dubbo,1956-09-17,1,0,,Q15998798,https://en.wikipedia.org/wiki/Ernest_Carr,,https://www.parliament.nsw.gov.au/members/Pages/Member-details.aspx?pk=1286
Carr1947,Carr,Robert John,Robert,Bob,"Carr, Bob",,,male,1947-09-28,,Matraville,,0,1,,Q541217,https://en.wikipedia.org/wiki/Bob_Carr,,
Carr1955,Carr,Kim John,Kim,,"Carr, Kim",,,male,1955-07-02,,Tumut,,0,1,,Q1639334,https://en.wikipedia.org/wiki/Kim_Carr,,
